0.156533,6,6.39873,6.88384,7.53108,8.39632,9.50883,10.868,12.4434,14.1791,16
0.158291,6,6.41104,6.90694,7.56214,8.43155,9.54397,10.8988,12.4663,14.1913,16
0.16005,6,6.42313,6.92963,7.59266,8.46617,9.5785,10.9291,12.4887,14.2032,16
0.161809,6,6.43501,6.95193,7.62264,8.50019,9.61244,10.9589,12.5108,14.2149,16
0.163568,6,6.44668,6.97384,7.65211,8.53363,9.6458,10.9881,12.5325,14.2265,16
0.165327,6,6.45814,6.99537,7.68106,8.56649,9.67859,11.0169,12.5538,14.2378,16
0.167085,6,6.46941,7.01652,7.70952,8.59878,9.71082,11.0452,12.5747,14.2489,16
0.168844,6,6.48048,7.0373,7.73748,8.63052,9.74249,11.073,12.5954,14.2599,16
0.170603,6,6.49135,7.05772,7.76495,8.66171,9.77363,11.1003,12.6156,14.2707,16
0.172362,6,6.50204,7.07779,7.79195,8.69236,9.80423,11.1272,12.6355,14.2812,16
0.174121,6,6.51254,7.09751,7.81849,8.72249,9.8343,11.1536,12.6551,14.2916,16
0.175879,6,6.52286,7.11689,7.84456,8.75209,9.86386,11.1796,12.6743,14.3019,16
0.177638,6,6.533,7.13593,7.87018,8.78119,9.89291,11.2051,12.6932,14.3119,16
0.179397,6,6.54296,7.15464,7.89536,8.80978,9.92147,11.2301,12.7118,14.3218,16
0.181156,6,6.55275,7.17302,7.92011,8.83788,9.94953,11.2548,12.7301,14.3315,16
0.182915,6,6.56237,7.19109,7.94442,8.8655,9.97711,11.279,12.7481,14.3411,16
0.184673,6,6.57182,7.20884,7.96832,8.89265,10.0042,11.3028,12.7657,14.3505,16
0.186432,6,6.58111,7.22629,7.99181,8.91932,10.0309,11.3262,12.7831,14.3597,16
0.188191,6,6.59024,7.24343,8.01488,8.94554,10.0571,11.3492,12.8002,14.3688,16
0.18995,6,6.59921,7.26028,8.03756,8.97131,10.0828,11.3719,12.8169,14.3777,16
0.191709,6,6.60802,7.27683,8.05985,8.99663,10.1081,11.3941,12.8334,14.3865,16
0.193467,6,6.61668,7.2931,8.08176,9.02152,10.133,11.4159,12.8496,14.3951,16
0.195226,6,6.62519,7.30909,8.10328,9.04597,10.1574,11.4374,12.8655,14.4035,16
0.196985,6,6.63356,7.3248,8.12444,9.07001,10.1814,11.4585,12.8812,14.4119,16
0.198744,6,6.64177,7.34025,8.14523,9.09364,10.205,11.4792,12.8966,14.4201,16
0.200503,6,6.64985,7.35542,8.16566,9.11685,10.2282,11.4996,12.9117,14.4281,16
0.202261,6,6.65779,7.37033,8.18574,9.13967,10.251,11.5197,12.9266,14.436,16
0.20402,6,6.66559,7.38499,8.20548,9.1621,10.2734,11.5394,12.9412,14.4438,16
0.205779,6,6.67326,7.39939,8.22487,9.18414,10.2955,11.5587,12.9555,14.4514,16
0.207538,6,6.68079,7.41354,8.24393,9.2058,10.3171,11.5777,12.9696,14.4589,16
0.209296,6,6.68819,7.42745,8.26266,9.22709,10.3384,11.5964,12.9835,14.4663,16
0.211055,6,6.69547,7.44112,8.28107,9.24801,10.3593,11.6148,12.9972,14.4736,16
0.212814,6,6.70262,7.45455,8.29916,9.26857,10.3798,11.6329,13.0106,14.4807,16
0.214573,6,6.70964,7.46776,8.31694,9.28878,10.4,11.6506,13.0237,14.4877,16
0.216332,6,6.71655,7.48073,8.33441,9.30864,10.4199,11.6681,13.0367,14.4946,16
0.21809,6,6.72333,7.49348,8.35159,9.32816,10.4394,11.6852,13.0494,14.5013,16
0.219849,6,6.73,7.50601,8.36846,9.34735,10.4586,11.7021,13.0619,14.508,16
0.221608,6,6.73656,7.51833,8.38505,9.3662,10.4774,11.7187,13.0742,14.5145,16
0.223367,6,6.743,7.53043,8.40135,9.38473,10.4959,11.7349,13.0863,14.521,16
0.225126,6,6.74933,7.54232,8.41737,9.40294,10.5141,11.7509,13.0982,14.5273,16
0.226884,6,6.75555,7.55401,8.43312,9.42084,10.532,11.7667,13.1098,14.5335,16
0.228643,6,6.76166,7.5655,8.44859,9.43843,10.5496,11.7821,13.1213,14.5396,16
0.230402,6,6.76767,7.57679,8.4638,9.45572,10.5669,11.7973,13.1326,14.5456,16
0.232161,6,6.77358,7.58789,8.47875,9.47271,10.5839,11.8123,13.1437,14.5515,16
0.23392,6,6.77938,7.59879,8.49343,9.48941,10.6006,11.8269,13.1545,14.5573,16
0.235678,6,6.78508,7.60951,8.50787,9.50582,10.617,11.8414,13.1652,14.563,16
0.237437,6,6.79069,7.62004,8.52206,9.52195,10.6331,11.8555,13.1758,14.5686,16
0.239196,6,6.7962,7.63039,8.536,9.5378,10.649,11.8695,13.1861,14.5741,16
0.240955,6,6.80161,7.64057,8.54971,9.55339,10.6645,11.8832,13.1963,14.5795,16
0.242714,6,6.80693,7.65057,8.56317,9.5687,10.6799,11.8966,13.2063,14.5848,16
0.244472,6,6.81216,7.66039,8.57641,9.58375,10.6949,11.9099,13.2161,14.59,16
0.246231,6,6.8173,7.67005,8.58942,9.59854,10.7097,11.9229,13.2257,14.5952,16
0.24799,6,6.82235,7.67954,8.60221,9.61307,10.7242,11.9356,13.2352,14.6002,16
0.249749,6,6.82731,7.68887,8.61477,9.62736,10.7385,11.9482,13.2445,14.6052,16
0.251508,6,6.83219,7.69804,8.62712,9.6414,10.7525,11.9605,13.2537,14.61,16
0.253266,6,6.83699,7.70704,8.63926,9.6552,10.7663,11.9727,13.2627,14.6148,16
0.255025,6,6.8417,7.7159,8.65119,9.66876,10.7799,11.9846,13.2715,14.6195,16
0.256784,6,6.84633,7.7246,8.66291,9.68209,10.7932,11.9963,13.2802,14.6242,16
0.258543,6,6.85088,7.73315,8.67443,9.69519,10.8063,12.0078,13.2888,14.6287,16
0.260302,6,6.85535,7.74156,8.68575,9.70807,10.8192,12.0191,13.2972,14.6332,16
0.26206,6,6.85975,7.74982,8.69688,9.72072,10.8319,12.0303,13.3054,14.6376,16
0.263819,6,6.86407,7.75794,8.70782,9.73316,10.8443,12.0412,13.3136,14.6419,16
0.265578,6,6.86831,7.76592,8.71857,9.74538,10.8565,12.052,13.3215,14.6461,16
0.267337,6,6.87249,7.77376,8.72914,9.75739,10.8685,12.0625,13.3294,14.6503,16
0.269095,6,6.87659,7.78147,8.73952,9.7692,10.8803,12.0729,13.3371,14.6544,16
0.270854,6,6.88062,7.78904,8.74972,9.7808,10.8919,12.0831,13.3446,14.6584,16
0.272613,6,6.88458,7.79649,8.75975,9.79221,10.9033,12.0931,13.3521,14.6624,16
0.274372,6,6.88847,7.8038,8.76961,9.80341,10.9145,12.103,13.3594,14.6663,16
0.276131,6,6.8923,7.81099,8.7793,9.81443,10.9256,12.1127,13.3666,14.6701,16
0.277889,6,6.89606,7.81806,8.78882,9.82525,10.9364,12.1222,13.3737,14.6739,16
0.279648,6,6.89976,7.82501,8.79817,9.83589,10.947,12.1315,13.3806,14.6776,16
0.281407,6,6.90339,7.83183,8.80737,9.84635,10.9575,12.1407,13.3874,14.6812,16
0.283166,6,6.90696,7.83854,8.81641,9.85663,10.9677,12.1498,13.3941,14.6848,16
0.284925,6,6.91047,7.84514,8.82529,9.86673,10.9778,12.1586,13.4007,14.6883,16
0.286683,6,6.91391,7.85162,8.83402,9.87666,10.9878,12.1674,13.4072,14.6917,16
0.288442,6,6.9173,7.85798,8.8426,9.88641,10.9975,12.176,13.4136,14.6951,16
0.290201,6,6.92063,7.86424,8.85104,9.896,11.0071,12.1844,13.4198,14.6984,16
0.29196,6,6.92391,7.8704,8.85932,9.90543,11.0165,12.1927,13.426,14.7017,16
0.293719,6,6.92712,7.87644,8.86747,9.91469,11.0258,12.2008,13.432,14.7049,16
0.295477,6,6.93029,7.88238,8.87547,9.92379,11.0349,12.2088,13.438,14.7081,16
