0.00603113,6,5.31544,4.63488,3.96384,3.31073,2.68765,2.11044,1.59753,1.16808,0.840014,0.628974,0.548322,0.609675,0.822672,1.19324,1.72075,2.39577,3.19984,4.10806,5.09331,6.1306,7.19992,8.28719,9.38361,10.4843,11.5867,12.6898,13.7931,14.8966,16
0.00622568,6,5.31609,4.63643,3.96677,3.31564,2.69516,2.12096,1.61119,1.18467,0.859161,0.650308,0.571557,0.634487,0.848453,1.21892,1.74489,2.41689,3.21688,4.12066,5.10182,6.13584,7.20286,8.28869,9.3843,10.4845,11.5868,12.6898,13.7932,14.8966,16
0.00642023,6,5.31679,4.63807,3.9698,3.32066,2.70273,2.1315,1.62481,1.2012,0.878248,0.671595,0.594738,0.659199,0.874059,1.24436,1.76878,2.43783,3.23386,4.13332,5.11047,6.14124,7.20594,8.29029,9.38506,10.4849,11.5869,12.6899,13.7932,14.8966,16
0.00661479,6,5.31752,4.63978,3.97293,3.32576,2.71037,2.14206,1.6384,1.21767,0.897276,0.692832,0.61786,0.683807,0.899492,1.26958,1.79244,2.45861,3.25079,4.14604,5.11925,6.14679,7.20915,8.29199,9.38588,10.4852,11.5871,12.6899,13.7932,14.8966,16
0.00680934,6,5.3183,4.64156,3.97615,3.33096,2.71808,2.15264,1.65197,1.23408,0.916247,0.714016,0.640917,0.708307,0.924755,1.29457,1.81589,2.47923,3.26765,4.15879,5.12814,6.15249,7.2125,8.2938,9.38678,10.4856,11.5872,12.69,13.7932,14.8966,16
0.00700389,6,5.31911,4.64342,3.97946,3.33625,2.72584,2.16324,1.66552,1.25045,0.935162,0.735144,0.663904,0.732696,0.949849,1.31936,1.83913,2.49969,3.28446,4.17159,5.13714,6.15832,7.21598,8.29571,9.38774,10.4861,11.5874,12.6901,13.7932,14.8966,16
0.00719844,6,5.31996,4.64534,3.98285,3.34162,2.73366,2.17385,1.67904,1.26678,0.954023,0.756215,0.686816,0.756971,0.974778,1.34395,1.86216,2.52001,3.30121,4.18442,5.14624,6.16429,7.2196,8.29772,9.38878,10.4866,11.5876,12.6902,13.7933,14.8966,16
0.007393,6,5.32085,4.64732,3.98633,3.34706,2.74154,2.18449,1.69255,1.28306,0.972831,0.777225,0.709649,0.781129,0.999544,1.36833,1.88501,2.54019,3.3179,4.19728,5.15544,6.17039,7.22333,8.29984,9.38988,10.4871,11.5879,12.6903,13.7933,14.8966,16
0.00758755,6,5.32177,4.64937,3.98989,3.35258,2.74947,2.19514,1.70604,1.2993,0.991585,0.798173,0.732401,0.805171,1.02415,1.39253,1.90767,2.56024,3.33453,4.21017,5.16473,6.1766,7.22719,8.30205,9.39106,10.4877,11.5881,12.6904,13.7933,14.8966,16
0.0077821,6,5.32272,4.65149,3.99352,3.35818,2.75745,2.20581,1.71951,1.3155,1.01029,0.819057,0.755069,0.829093,1.04859,1.41654,1.93016,2.58016,3.35112,4.22308,5.17411,6.18294,7.23116,8.30437,9.39231,10.4883,11.5884,12.6905,13.7934,14.8966,16
0.00797665,6,5.32371,4.65366,3.99722,3.36384,2.76548,2.2165,1.73298,1.33167,1.02894,0.839877,0.777651,0.852896,1.07288,1.44038,1.95247,2.59995,3.36764,4.23602,5.18357,6.18938,7.23525,8.30678,9.39363,10.489,11.5888,12.6906,13.7934,14.8967,16
0.00817121,6,5.32473,4.65588,4.00099,3.36957,2.77356,2.22721,1.74643,1.3478,1.04754,0.860629,0.800143,0.876578,1.09702,1.46404,1.97462,2.61962,3.38412,4.24897,5.1931,6.19593,7.23945,8.30928,9.39502,10.4897,11.5891,12.6908,13.7935,14.8967,16
0.00836576,6,5.32578,4.65817,4.00483,3.37536,2.78169,2.23794,1.75987,1.36389,1.06608,0.881314,0.822546,0.90014,1.121,1.48753,1.99662,2.63917,3.40054,4.26194,5.20271,6.20259,7.24375,8.31188,9.39648,10.4905,11.5895,12.691,13.7936,14.8967,16
0.00856031,6,5.32686,4.6605,4.00874,3.38122,2.78986,2.24869,1.7733,1.37995,1.08458,0.90193,0.844857,0.923581,1.14483,1.51085,2.01845,2.65861,3.41691,4.27493,5.21238,6.20934,7.24817,8.31458,9.39802,10.4913,11.5899,12.6911,13.7937,14.8967,16
0.00875486,6,5.32797,4.66289,4.0127,3.38714,2.79807,2.25945,1.78673,1.39598,1.10302,0.922477,0.867076,0.946902,1.16852,1.53402,2.04014,2.67794,3.43322,4.28792,5.22212,6.21619,7.25268,8.31737,9.39963,10.4922,11.5903,12.6913,13.7938,14.8968,16
0.00894942,6,5.32911,4.66533,4.01673,3.39311,2.80632,2.27023,1.80014,1.41198,1.12142,0.942953,0.889202,0.970102,1.19206,1.55703,2.06169,2.69716,3.44949,4.30093,5.23191,6.22313,7.25729,8.32024,9.40131,10.4931,11.5908,12.6916,13.7939,14.8968,16
0.00914397,6,5.33027,4.66781,4.02082,3.39914,2.81462,2.28103,1.81355,1.42795,1.13976,0.963358,0.911233,0.993182,1.21546,1.57988,2.08309,2.71628,3.46571,4.31394,5.24177,6.23016,7.262,8.32321,9.40306,10.4941,11.5913,12.6918,13.794,14.8968,16
0.00933852,6,5.33146,4.67034,4.02496,3.40522,2.82295,2.29185,1.82694,1.44389,1.15805,0.983692,0.93317,1.01614,1.23872,1.60259,2.10436,2.7353,3.48187,4.32697,5.25168,6.23727,7.26681,8.32626,9.40488,10.4951,11.5918,12.6921,13.7941,14.8969,16
0.00953307,6,5.33268,4.67292,4.02916,3.41135,2.83132,2.30268,1.84034,1.45979,1.17629,1.00395,0.955012,1.03898,1.26184,1.62515,2.12549,2.75422,3.49799,4.33999,5.26164,6.24446,7.2717,8.3294,9.40678,10.4961,11.5924,12.6924,13.7942,14.8969,16
0.00972763,6,5.33391,4.67553,4.0334,3.41753,2.83973,2.31353,1.85372,1.47567,1.19448,1.02414,0.976759,1.06171,1.28482,1.64757,2.1465,2.77304,3.51407,4.35303,5.27165,6.25173,7.27668,8.33262,9.40874,10.4973,11.593,12.6927,13.7944,14.897,16
0.00992218,6,5.33517,4.67819,4.0377,3.42376,2.84817,2.32439,1.8671,1.49152,1.21262,1.04426,0.998411,1.08431,1.30767,1.66985,2.16738,2.79177,3.53009,4.36606,5.2817,6.25907,7.28175,8.33592,9.41077,10.4985,11.5937,12.693,13.7945,14.8971,16
0.0101167,6,5.33646,4.68089,4.04204,3.43003,2.85665,2.33527,1.88047,1.50734,1.2307,1.06431,1.01997,1.1068,1.33038,1.692,2.18814,2.81041,3.54607,4.3791,5.2918,6.26649,7.2869,8.3393,9.41287,10.4997,11.5943,12.6934,13.7947,14.8971,16
0.0103113,6,5.33776,4.68363,4.04643,3.43635,2.86516,2.34616,1.89383,1.52313,1.24874,1.08428,1.04143,1.12918,1.35297,1.71401,2.20878,2.82896,3.562,4.39213,5.30194,6.27397,7.29214,8.34277,9.41504,10.501,11.595,12.6937,13.7949,14.8972,16
0.0105058,6,5.33909,4.6864,4.05087,3.44272,2.8737,2.35707,1.90719,1.53889,1.26673,1.10418,1.0628,1.15144,1.37542,1.73589,2.2293,2.84743,3.57789,4.40517,5.31212,6.28152,7.29745,8.34631,9.41727,10.5023,11.5958,12.6941,13.7951,14.8973,16
0.0107004,6,5.34043,4.68921,4.05535,3.44912,2.88227,2.36799,1.92053,1.55462,1.28466,1.124,1.08407,1.17358,1.39775,1.75764,2.2497,2.86581,3.59373,4.41821,5.32234,6.28913,7.30284,8.34992,9.41957,10.5037,11.5966,12.6946,13.7953,14.8974,16
0.0108949,6,5.3418,4.69205,4.05987,3.45556,2.89087,2.37892,1.93388,1.57032,1.30254,1.14376,1.10525,1.19562,1.41996,1.77927,2.27,2.8841,3.60953,4.43124,5.33259,6.29681,7.3083,8.35362,9.42194,10.5051,11.5974,12.695,13.7955,14.8974,16
0.0110895,6,5.34318,4.69492,4.06443,3.46205,2.8995,2.38987,1.94721,1.58599,1.32038,1.16344,1.12634,1.21754,1.44204,1.80077,2.29019,2.90232,3.62528,4.44427,5.34288,6.30454,7.31383,8.35738,9.42437,10.5066,11.5983,12.6955,13.7957,14.8975,16
0.011284,6,5.34458,4.69783,4.06903,3.46856,2.90816,2.40083,1.96053,1.60163,1.33816,1.18304,1.14733,1.23935,1.464,1.82215,2.31026,2.92045,3.64099,4.4573,5.35319,6.31234,7.31944,8.36122,9.42687,10.5082,11.5992,12.696,13.796,14.8977,16
0.0114786,6,5.346,4.70077,4.07367,3.47512,2.91684,2.4118,1.97385,1.61725,1.35589,1.20258,1.16823,1.26105,1.48585,1.84342,2.33024,2.93851,3.65666,4.47032,5.36354,6.32018,7.32511,8.36512,9.42943,10.5098,11.6001,12.6965,13.7963,14.8978,16
0.0116732,6,5.34743,4.70373,4.07834,3.48171,2.92555,2.42278,1.98716,1.63283,1.37357,1.22204,1.18904,1.28264,1.50757,1.86457,2.35011,2.95649,3.67229,4.48334,5.37392,6.32808,7.33085,8.3691,9.43205,10.5114,11.6011,12.6971,13.7965,14.8979,16
0.0118677,6,5.34888,4.70673,4.08304,3.48833,2.93429,2.43376,2.00046,1.64838,1.39119,1.24143,1.20975,1.30413,1.52918,1.8856,2.36988,2.97439,3.68787,4.49635,5.38432,6.33604,7.33666,8.37314,9.43473,10.5131,11.6021,12.6976,13.7968,14.898,16
0.0120623,6,5.35035,4.70975,4.08778,3.49498,2.94304,2.44476,2.01375,1.66391,1.40877,1.26075,1.23038,1.32551,1.55067,1.90652,2.38955,2.99222,3.70342,4.50936,5.39475,6.34404,7.34252,8.37725,9.43747,10.5148,11.6032,12.6982,13.7972,14.8981,16
0.0122568,6,5.35183,4.7128,4.09256,3.50167,2.95182,2.45577,2.02703,1.6794,1.4263,1.28,1.25091,1.34679,1.57206,1.92733,2.40913,3.00998,3.71892,4.52236,5.40521,6.35209,7.34845,8.38142,9.44028,10.5166,11.6043,12.6989,13.7975,14.8983,16
0.0124514,6,5.35333,4.71587,4.09736,3.50838,2.96062,2.46678,2.0403,1.69487,1.44377,1.29918,1.27136,1.36796,1.59333,1.94803,2.42861,3.02766,3.73438,4.53535,5.41568,6.36018,7.35444,8.38566,9.44314,10.5185,11.6054,12.6995,13.7979,14.8984,16
0.0126459,6,5.35484,4.71897,4.10219,3.51513,2.96945,2.4778,2.05356,1.71031,1.4612,1.31829,1.29172,1.38903,1.61449,1.96863,2.44799,3.04528,3.7498,4.54834,5.42618,6.36833,7.36049,8.38995,9.44606,10.5204,11.6066,12.7002,13.7982,14.8986,16
0.0128405,6,5.35636,4.72209,4.10705,3.5219,2.97829,2.48883,2.06681,1.72571,1.47858,1.33732,1.31199,1.40999,1.63554,1.98912,2.46729,3.06282,3.76518,4.56131,5.4367,6.37651,7.36659,8.39431,9.44904,10.5223,11.6078,12.7009,13.7986,14.8988,16
0.013035,6,5.35789,4.72524,4.11194,3.5287,2.98715,2.49987,2.08005,1.74109,1.4959,1.35629,1.33217,1.43086,1.65649,2.0095,2.48649,3.0803,3.78053,4.57428,5.44724,6.38474,7.37275,8.39873,9.45208,10.5243,11.6091,12.7017,13.799,14.8989,16
0.0132296,6,5.35944,4.72841,4.11686,3.53552,2.99603,2.51091,2.09328,1.75643,1.51317,1.37518,1.35226,1.45163,1.67733,2.02979,2.5056,3.09771,3.79583,4.58724,5.4578,6.393,7.37896,8.40321,9.45517,10.5264,11.6104,12.7025,13.7994,14.8991,16
0.0134241,6,5.361,4.7316,4.1218,3.54237,3.00492,2.52195,2.1065,1.77174,1.5304,1.39401,1.37227,1.4723,1.69807,2.04997,2.52463,3.11506,3.81109,4.60019,5.46838,6.40131,7.38523,8.40774,9.45832,10.5285,11.6117,12.7033,13.7999,14.8993,16
0.0136187,6,5.36257,4.7348,4.12677,3.54924,3.01384,2.533,2.1197,1.78703,1.54757,1.41277,1.3922,1.49287,1.71871,2.07006,2.54357,3.13234,3.82632,4.61313,5.47897,6.40965,7.39154,8.41234,9.46152,10.5306,11.613,12.7041,13.8003,14.8995,16
0.0138132,6,5.36415,4.73803,4.13176,3.55613,3.02276,2.54405,2.13289,1.80228,1.56469,1.43146,1.41203,1.51335,1.73925,2.09005,2.56243,3.14955,3.84151,4.62606,5.48958,6.41803,7.39791,8.41698,9.46478,10.5328,11.6145,12.7049,13.8008,14.8997,16
0.0140078,6,5.36574,4.74128,4.13677,3.56305,3.03171,2.5551,2.14607,1.8175,1.58177,1.45008,1.43179,1.53374,1.75968,2.10994,2.5812,3.16671,3.85666,4.63898,5.5002,6.42644,7.40432,8.42168,9.46808,10.535,11.6159,12.7058,13.8013,14.9,16
0.0142023,6,5.36735,4.74455,4.14181,3.56998,3.04066,2.56616,2.15924,1.83269,1.59879,1.46863,1.45146,1.55402,1.78002,2.12974,2.59989,3.1838,3.87177,4.65189,5.51084,6.43489,7.41078,8.42643,9.47144,10.5373,11.6174,12.7067,13.8018,14.9002,16
0.0143969,6,5.36896,4.74783,4.14687,3.57694,3.04963,2.57722,2.17239,1.84785,1.61577,1.48712,1.47105,1.57422,1.80026,2.14944,2.61851,3.20082,3.88685,4.66479,5.52149,6.44337,7.41729,8.43124,9.47485,10.5396,11.6189,12.7077,13.8024,14.9004,16
0.0145914,6,5.37058,4.75113,4.15194,3.58391,3.05861,2.58827,2.18552,1.86298,1.63269,1.50554,1.49056,1.59433,1.82041,2.16906,2.63704,3.21779,3.90189,4.67768,5.53216,6.45189,7.42384,8.43609,9.47832,10.542,11.6205,12.7086,13.8029,14.9007,16
0.014786,6,5.37221,4.75444,4.15704,3.5909,3.0676,2.59933,2.19865,1.87807,1.64957,1.52389,1.50999,1.61434,1.84047,2.18858,2.65549,3.2347,3.91689,4.69055,5.54283,6.46043,7.43043,8.44099,9.48183,10.5444,11.622,12.7096,13.8035,14.9009,16
0.0149805,6,5.37385,4.75778,4.16216,3.59791,3.07661,2.61039,2.21175,1.89314,1.66639,1.54218,1.52934,1.63426,1.86043,2.20802,2.67386,3.25155,3.93186,4.70342,5.55352,6.46901,7.43707,8.44595,9.48539,10.5469,11.6237,12.7107,13.8041,14.9012,16
0.0151751,6,5.3755,4.76112,4.16729,3.60494,3.08562,2.62145,2.22485,1.90817,1.68317,1.5604,1.54861,1.6541,1.88029,2.22737,2.69216,3.26834,3.94679,4.71627,5.56422,6.47761,7.44375,8.45095,9.48899,10.5494,11.6253,12.7117,13.8047,14.9015,16
0.0153696,6,5.37716,4.76448,4.17244,3.61198,3.09464,2.6325,2.23792,1.92317,1.6999,1.57856,1.5678,1.67385,1.90007,2.24663,2.71039,3.28507,3.96168,4.72911,5.57493,6.48624,7.45047,8.45599,9.49265,10.5519,11.627,12.7128,13.8053,14.9018,16
0.0155642,6,5.37882,4.76786,4.17761,3.61904,3.10368,2.64356,2.25098,1.93814,1.71657,1.59665,1.58691,1.69351,1.91976,2.26581,2.72854,3.30175,3.97654,4.74193,5.58564,6.4949,7.45722,8.46109,9.49635,10.5545,11.6288,12.7139,13.806,14.902,16
0.0157588,6,5.38049,4.77125,4.18279,3.62611,3.11271,2.65461,2.26403,1.95307,1.7332,1.61468,1.60595,1.71309,1.93936,2.2849,2.74661,3.31837,3.99137,4.75475,5.59637,6.50358,7.46402,8.46623,9.5001,10.5572,11.6306,12.715,13.8066,14.9024,16
0.0159533,6,5.38217,4.77465,4.18799,3.63319,3.12176,2.66566,2.27706,1.96798,1.74979,1.63264,1.62491,1.73258,1.95888,2.30391,2.76462,3.33494,4.00615,4.76755,5.6071,6.51229,7.47085,8.47141,9.50389,10.5598,11.6324,12.7162,13.8073,14.9027,16
0.0161479,6,5.38386,4.77806,4.1932,3.64029,3.13081,2.6767,2.29007,1.98285,1.76632,1.65054,1.64379,1.75199,1.9783,2.32283,2.78255,3.35144,4.02091,4.78034,5.61784,6.52102,7.47772,8.47663,9.50773,10.5625,11.6342,12.7174,13.808,14.903,16
0.0163424,6,5.38555,4.78149,4.19843,3.64739,3.13987,2.68774,2.30306,1.99769,1.7828,1.66838,1.6626,1.77132,1.99765,2.34168,2.80042,3.3679,4.03563,4.79311,5.62859,6.52978,7.48463,8.4819,9.51161,10.5653,11.6361,12.7186,13.8087,14.9033,16
